ID,Nome,Graduação,Tamanho,Tipo de Proteção,Localidade,Montanha,Número de Proteções,Conquistadores,Data da Conquista,Clube,Descrição
1738632265078,Gongo Planetário,Graduação: 3° IV D1 E2,Tamanho: 145 metros,Tipo de Proteção: Paredão,"Localidade: Vale dos Frades, Teresópolis / RJ - BRASIL (Ver no Google)",Montanha: Contraforte Leste do Morro dos Cabritos,Número de Proteções: 22,"Conquistadores: Pedro Bugim, Laura Petroni, João Pedro Vergnano, Henrique Vermelho e Suellen Refrande",Data da Conquista: 06/11/2022,"Descrição: Belíssima via iniciada em uma fácil fissura frontal, evoluindo para um pequeno degrau invertido e alguns lances em aderência, seguidos de uma sessão de lindas agarras e fendas, até a P1. A primeira enfiada mescla proteções fixas e móveis, sendo necessários stoppers, friends pequenos, médios e grandes.
A segunda enfiada é majoritariamente em aderência, com algumas churreiras bem interessantes. A última enfiaca conta com alguns lances mais verticais e bem protegdos, até a última parada da via. Rapel possível com uma única corda de 60m. Esta via também pode ser usada como ""escape"" das suas vizinhas, ""Porta de Entrada"" e ""Viagem ao Centro da Terra"", por possuir paradas duplas a cada 30 metros, diferente das outras.",Croquis / Arquivos Anexos:
1738632266299,Antídoto,Graduação: 4° IV sup D1 E1,Tamanho: 60 metros,Tipo de Proteção: Via,"Localidade: Lagoa, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Morro dos Cabritos,Número de Proteções: 16,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 04/12/2022,"Descrição: Uma das melhores opções do setor, sendo predominantemente em agarras, com muitos regletes, cristais e batentes. Inicia em um lance relativamente delicado, chegando a um mar de agarras e um ponto onde deve-se passar por baixo da copa das árvores, apara acessar a poarte superior da via. A segunda metade é bem vertical, mas com ótimas agarras. Há parada dupla no meio da via, possibilitando fazê-la em uma enfiada cheia, ou em duas curtas, além de possibilitar a montagem de top-rope e de permitir o rapel com uma única corda de 60m. Proteções em chapas PinGo em inox 316L.",Croquis / Arquivos Anexos:
1738632267550,Velho Coroca,Graduação: V sup E1,Tamanho: 30 metros,Tipo de Proteção: Via,"Localidade: Lagoa, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Morro dos Cabritos,Número de Proteções: 9,"Conquistadores: Pedro Bugim, João Pedro Vergnano e Laura Petroni",Data da Conquista: 10/12/2022,"Descrição: Via curta, porém muito interessante, com passadas bem delicadas em seu início. Aos 15 metros, há um grande platô, com parada dupla, para montagem de toop-rope, apesar da via continuar (com mais duas chapas) até a primeira parada dupla da ""Hormônio do Capeta"". Protegda em chapas PinGo em inox 316L.",Croquis / Arquivos Anexos:
1738632269010,Aborrecente,Graduação: VI E1,Tamanho: 30 metros,Tipo de Proteção: Via,"Localidade: Lagoa, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Morro dos Cabritos,Número de Proteções: 10,"Conquistadores: Pedro Bugim, João Pedro Vergnano e Laura Petroni",Data da Conquista: 11/12/2022,"Descrição: Trata-se da via mais à direita do setor, que conta com um lance inicial no estilo ""boulder"", com uma boa agarra usada para domínio da barriga, evoluindo para pequenas agarras e cristais. Possui parada dupla no topo, para rapel / top-rope. Protegida em chapas PinGo em aço inox 316L.",Croquis / Arquivos Anexos:
1738632270146,Derradeira,Graduação: VIIa E1,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Laranjeiras, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Campo Escola da Rua Couto Fernandes,Número de Proteções: 8,Conquistadores: Pedro Bugim e Marcelo Mattos,Data da Conquista: 28/01/2023,"Descrição: Via curta, porém bem técnica, começando em lances de regletes e aderência. Após passar o platô da metade da via, segue para o seu crux, em aderência. Boa proteção em chapas PinGo em aço inox 316L e parada dupla no topo.",Croquis / Arquivos Anexos:
1738632271355,Dissonância Cognitiva,Graduação: IV sup D1 E1/E2,Tamanho: 50 metros,Tipo de Proteção: Via,"Localidade: Carvalhos, Carvalhos / MG - BRASIL (Ver no Google)",Montanha: Pico do Muquem,Número de Proteções: 11,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 19/02/2023,"Descrição: Primeira via técnica da montanha, seguindo por uma bonita parede à esquerda da linha de subida normal (em trilha e degraus de metal). Seus lances mais complexos estão concentrados nos metros iniciais, em lances muito bonitos de agarras. Evolui para lances mais fáceis e possui um último trecho em móvel, em friends médios, por uma fácil, porém bonita fenda frontal, logo após a parada dupla intermediária. É possível evitar este trecho final, seguindo para a direita e finalizando pela trilha normal de subida. O rapel é possível com uma corda única. As proteções são em chapas PinGo Inox 316L.
Para acessar a base, deve-se realizara trilha de acesso ao cume normalmente. No óbvio trecho final, seguir uns 20 metros à esquerda, para ver a linha das chapeletas.",Croquis / Arquivos Anexos:
1738632272609,Doguinho,Graduação: V E1,Tamanho: 32 metros,Tipo de Proteção: Via,"Localidade: Uspallata, Uspallata / Mendoza - ARGENTINA (Ver no Google)",Montanha: Falésia de Uspallata,Número de Proteções: 11,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 28/04/2023,"Descrição: Inicia em lances mais fáceis, em ótimas agarras, apesar da verticalidade da parede. Evolui para lances mais técnicos, sobretudo após o grande platô da metade da via. Protegida em chapeletas de aço carbono, com parada dupla em chapas PinGo (aço inox 304), rapeláveis, no topo.",Croquis / Arquivos Anexos:
1738632274047,A Grande Família,Graduação: IV E1,Tamanho: 30 metros,Tipo de Proteção: Via,"Localidade: Uspallata, Uspallata / Mendoza - ARGENTINA (Ver no Google)",Montanha: Falésia de Uspallata,Número de Proteções: 7,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 28/04/2023,"Descrição: Belíssima via, embora seja tecnicamente tranquila, que segue sempre em terreno vertical, porém com ótimas agarras de mãos e pés. Protegida em chapas de aço carbono, possuindo parada dupla no topo, em chapas PinGo, aço inox 304, rapeláveis. Opção perfeita para uma boa diversão!",Croquis / Arquivos Anexos:
1738632275420,Como Deve Ser,Graduação: VIIa E1,Tamanho: 30 metros,Tipo de Proteção: Via,"Localidade: Uspallata, Uspallata / Mendoza - ARGENTINA (Ver no Google)",Montanha: Falésia de Uspallata,Número de Proteções: 10,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 28/04/2023,"Descrição: Via muito bonita, que possui um início forte, levemente negativo e com lances de ""boulder"". Evolui para terreno bem vertical, em lances de regletes, agarras e oposição. Protegida em chapas de aço carbono, possuindo parada dupla no topo, em chapas PinGo, aço inox 304, rapeláveis.",Croquis / Arquivos Anexos:
1738632276783,Utopia,Graduação: IV sup E1,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Cordón del Plata, Luján de Cuyo / Mendoza - ARGENTINA (Ver no Google)",Montanha: Cerro San Bernardo,Número de Proteções: 7,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 30/04/2023,"Descrição: Via curta, porém muito interessante, que inicia em uma aresta, evoluindo para alguns lances em aderência e agarras, até a parada dupla final. Protegida em chapas de aço carbono, com parada dupla em chapas PinGo inox 304, rapeláveis, no topo.",Croquis / Arquivos Anexos:
1738632279147,Distopia,Graduação: VI E1,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Cordón del Plata, Luján de Cuyo / Mendoza - ARGENTINA (Ver no Google)",Montanha: Cerro San Bernardo,Número de Proteções: 6,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 30/04/2023,"Descrição: Via mais forte que a sua vizinha da esquerda, contando com um início levemente negativo em agarras. Sua parada de topo é compartlhada com a via ""Utopia"". Protegida em chapas de aço carbono e parada dupla em chapas PinGo, em aço inox 304, no topo.",Croquis / Arquivos Anexos:
1738632280418,Uma Coisa é Uma Coisa,Graduação: VI E1,Tamanho: 50 metros,Tipo de Proteção: Via,"Localidade: Três Picos, Nova Friburgo / RJ - BRASIL (Ver no Google)",Montanha: Falésia do Sítio Buracada,Número de Proteções: 16,Conquistadores: Pedro Bugim e José de Alencar,Data da Conquista: 27/05/2023,Clube: Centro Excursionista Brasileiro,"Descrição: Belíssima via, na porção mais extensa da parede. Êscalada eclética, com lances de agarras, abaulados, aderência, domínio e micro agarras, protegida em chapas de aço carbono, contando com parada dupla no topo e para intermediária, para rapel, em chapas PinGo inox 304. O acesso se dá pelo sítio Buracada, para o qual é importante pedir acesso antes de entrar. Com um carro 4x4, é possível estacionar a meros 400 metros da base."
1738632281644,Cadete Fabres,Graduação: V E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Parque Santo Antonio, Guapimirim / RJ - BRASIL (Ver no Google)",Montanha: Elo Perdido,Número de Proteções: 7,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 18/06/2023,"Descrição: Via situada na extrema direita da parede principal da falésia do Elo Perdido, contando com proteções em chapeletas PinGo em aço inox 316L (5 para progressão e parada dupla no topo). Inicia em lances levemente negativos, em boas agarras e alguns regletes, sendo este, o crux da via. Após a segunda proteção, a graduação cai consideravelmente, sempre em parede vertical, porém com agarras gigantescas, até a parada do topo.",Croquis / Arquivos Anexos:
1738632282944,Ócio Criativo,Graduação: 4° V A1 D2 E2,Tamanho: 225 metros,Tipo de Proteção: Paredão,"Localidade: Vale da Sebastiana, Teresópolis / RJ - BRASIL (Ver no Google)",Montanha: Pedra da Sebastiana,Número de Proteções: 45,"Conquistadores: Pedro Bugim, João Pedro Vergnano e Laura Petroni",Data da Conquista: 24/06/2023,"Descrição: Via predominantemente em aderência, protegida em chapas de aço carbono, contando com paradas dupla e paradas de rapel. Os lances mais técnicos possuem proteção mais constante. Inicia em um fácil costão de 15 metros, o qual deve-se fazer antes de efetivamente começar a escalar (iniciar no platô de mato após este costão). À medida que a via vai ganhando altura, a graduação vai aumentando gradativamente. Na segunda enfiada, há um trecho em artificial (A1), para vencer o primeiro teto, contando com 3 chapeletas para tal. A última enfiada também possui um pequeno lance em A0, para vencer o segundo teto, assim como um terceiro ""teto"", vencido em livre. O final encontra-se logo antes da enorme barreira de vegetação.",Croquis / Arquivos Anexos:
1738632284338,Variante Fugaz,Graduação: IV E2,Tamanho: 15 metros,Tipo de Proteção: Variante,"Localidade: Vale da Sebastiana, Teresópolis / RJ - BRASIL (Ver no Google)",Montanha: Pedra da Sebastiana,Número de Proteções: 0,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 24/06/2023,"Descrição: Pequena variante, na quarta e última enfiada, entre o segundo e terceiro tetos da via, seguindo por uma bonita (embora curta) fenda frontal, protegida em friends médios (camalot #2, por exemplo).",Croquis / Arquivos Anexos:
1738632285575,Contato Imediato,Graduação: IV E1,Tamanho: 20 metros,Tipo de Proteção: Fissura,"Localidade: Parque Santo Antonio, Guapimirim / RJ - BRASIL (Ver no Google)",Montanha: Elo Perdido,Número de Proteções: 2,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 02/07/2023,"Descrição: Belíssimo diedro com fenda contínua da base ao topo, muito bem protegida por friends diversos (desde o camalot #0.5 ao #5). Possui parada dupla o final, em chapas PinGo em aço inox 316L. De fácil identificação (pelo óbvio sistema de fendas do diedro), localiza-se na extrema esquerda do setor, sendo a ante-penúltima via da parede.",Croquis / Arquivos Anexos:
1738632286888,Acabou a Magia,Graduação: III E1,Tamanho: 25 metros,Tipo de Proteção: Via,"Localidade: Fazenda Muriqui, Mangaratiba / RJ - BRASIL (Ver no Google)",Montanha: Pedra Cariocas Sem Destino,Número de Proteções: 6,"Conquistadores: Pedro Bugim, JOão Pedro Vergnano e Laura Petroni",Data da Conquista: 23/07/2023,"Descrição: Via com lances bem tranquilos, seguindo por uma óbvia e bonita cristaleira diagonal, evoluindo para lances em aderência no seu final, até a para dupla. Proteções em chapas PinGo inox 316L.",Croquis / Arquivos Anexos:
1738632288513,23 de Julho,Graduação: V E1,Tamanho: 25 metros,Tipo de Proteção: Via,"Localidade: Fazenda Muriqui, Mangaratiba / RJ - BRASIL (Ver no Google)",Montanha: Pedra Cariocas Sem Destino,Número de Proteções: 7,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 23/07/2023,"Descrição: Bonita via, com uma passada bem delicada após a primeira chapeleta (comum à via ""Acabou a Magia""), seguindo reto para cima, em lances de aderência e abaulados. Proteções em chapas PinGo inox 316L, com parada dupla ao final.",Croquis / Arquivos Anexos:
1738632290142,Jorrando Veneno,Graduação: VI A0 E1,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Fazenda Muriqui, Mangaratiba / RJ - BRASIL (Ver no Google)",Montanha: Pedra Cariocas Sem Destino,Número de Proteções: 6,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 23/07/2023,"Descrição: Via curta, porém muito interessante, sobretudo pela sua metade inicial, feita inteiramente em móvel, por um bonito diedro protegido com friends médios, até um incrível domínio. Deste ponto em diante, há uma pequena sequência em artificial nas duas primeiras chapeletas e lances delicados em aderência, até a parte final, onde a parede perde inclinação e chega na parada dupla do topo. Trata-se da primeira via da patrede, na extrema direita (olhando de frente para a rolcha). Proteções em chapas PinGo inox 316L.",Croquis / Arquivos Anexos:
1738632291688,Choque de Ordem,Graduação: 4° VIIa E1,Tamanho: 65 metros,Tipo de Proteção: Via,"Localidade: Fazenda Muriqui, Mangaratiba / RJ - BRASIL (Ver no Google)",Montanha: Pedra Cariocas Sem Destino,Número de Proteções: 13,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 23/07/2023,"Descrição: Inicia em uma enorme laca, podendo ser feita frontalmente (aderência) ou pela lateral esquerda - mais fácil - com agarras. É possivel fazer uma proteção móvel ao final da laca, entretanto, não altera muito o lance, já que a primeira chapeleta fica logo acima, podendo ser protegida do ótimo platô. O lance da primeira chapa é o crux da via, bastante delicado, mesclando oposição em uma micro agarra, com aderência e domínio. A sequência perde graduação, até atingir a parada dupla intermediária. Depois, há um pequeno trecho de costão com um pouco de vegetação, até os lances finais, em agarras e aderência, até a parada final, comum à via ""Letra Zero"". Proteções em chapas PinGo inox 316L.",Croquis / Arquivos Anexos:
1738632294566,Nosso Chapa Gutemberg,Graduação: V E1,Tamanho: 60 metros,Tipo de Proteção: Via,"Localidade: Urca, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Morro da Urca,Número de Proteções: 13,Conquistadores: Pedro Bugim e Tonico Magalhães,Data da Conquista: 31/07/2023,"Descrição: Via muito interessante, iniciando em lances mais tranquilos, possuindo duas barrigas mais delicadas em sua metade superior. Possui uma chapeleta logo na base, para que o participande dê segurança sem risco de ""voar"" da canaleta d´água, em caso de queda do guia antes de costurar a primeira chapeleta. Possui alguns lances em que vergalhões de contenção estão presentes, podendo (e devendo) ser utilizados como proteção, com uma fita. Possui pada dupla ao final e parada dupla na metade, permitindo o rapel com uma única corda de 60m. Proteções em chapas Pingo inox 304.
O nome da via é em homenagem ao querido Gutemberg, proprietário da Imobiliária Star, por onde é feito a acesso à parede e que sempre nos recebeu com um carinho enorme!",Croquis / Arquivos Anexos:
1738632295978,Felicidade Compartilhada,Graduação: IV E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Parque Santo Antonio, Guapimirim / RJ - BRASIL (Ver no Google)",Montanha: Elo Perdido,Número de Proteções: 5,Conquistadores: Pedro Bugim,Data da Conquista: 04/08/2023,"Descrição: Bonita via, sempre com agarras muito boas, embora haja grande verticalidade. Possui duas passadas em móvel com friends pequenos a médios, após a primeira chapeleta, em fendas horizontais bastante sólidas. Parada dupla no topo.",Croquis / Arquivos Anexos:
1738632297203,Além,Graduação: V E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Parque Santo Antonio, Guapimirim / RJ - BRASIL (Ver no Google)",Montanha: Elo Perdido,Número de Proteções: 6,Conquistadores: Pedro Bugim,Data da Conquista: 04/08/2023,"Descrição: Bonita via, localizada na extrema direita do setor, que segue em sua parte inicial, uma fenda / diedro, no qual estão concentrados os lances mais delicados. Seu final é feito em ótimas agarras, até a parada dupla do topo.",Croquis / Arquivos Anexos:
1738632298566,Carioca Sem Destino,Graduação: VIIa E1,Tamanho: 45 metros,Tipo de Proteção: Via,"Localidade: Fazenda Muriqui, Mangaratiba / RJ - BRASIL (Ver no Google)",Montanha: Pedra Cariocas Sem Destino,Número de Proteções: 12,Conquistadores: Pedro Bugim,Data da Conquista: 12/08/2023,"Descrição: Belíssima via, iniciando em lances bem técnicos de aderência, até a parada intermediária (para rapel com corda única ou top-rope). Sua segunda metade possui um pequeno costão com um pouco de vegetação e uma reta final em uma barriga muito bonita, com boas agarras. Proteções em chapas PinGo inox 304.",Croquis / Arquivos Anexos:
1738632300150,Variante GPS,Graduação: V E1,Tamanho: 10 metros,Tipo de Proteção: Variante,"Localidade: Fazenda Muriqui, Mangaratiba / RJ - BRASIL (Ver no Google)",Montanha: Pedra Cariocas Sem Destino,Número de Proteções: 2,Conquistadores: Pedro Bugim,Data da Conquista: 12/08/2023,"Descrição: Pequena variante da via ""Choque de Ordem"", que segue po uma bonita cristaleira diagonal, evitando o lance de sétimo grau da via principal.",Croquis / Arquivos Anexos:
1738632302030,Bate e Volta,Graduação: IV E2,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Fazenda Muriqui, Mangaratiba / RJ - BRASIL (Ver no Google)",Montanha: Pedra Cariocas Sem Destino,Número de Proteções: 6,Conquistadores: Pedro Bugim,Data da Conquista: 13/08/2023,"Descrição: Via iniciada em lances fáceis de aderência, evoluindo para uma barriga muito interessante, em agarras e aderência, onde está o crux. Proteções intermediárias em chapas PinGo inox 304 e parada dupla no topo em chapas PinGo inox 316L.",Croquis / Arquivos Anexos:
1738632303708,Dalila,Graduação: III E2,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Fazenda Muriqui, Mangaratiba / RJ - BRASIL (Ver no Google)",Montanha: Pedra Cariocas Sem Destino,Número de Proteções: 4,Conquistadores: Pedro Bugim,Data da Conquista: 13/08/2023,"Descrição: Inicia sobre uma enorme laca na base, contando com agarras enormes e incríveis na sua metade inicial. Evolui para lances em aderência e abaulado, até o topo. Proteções em chapas PinGo inox 316L.",Croquis / Arquivos Anexos:
1738632305543,Sansão,Graduação: III sup E2,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Fazenda Muriqui, Mangaratiba / RJ - BRASIL (Ver no Google)",Montanha: Pedra Cariocas Sem Destino,Número de Proteções: 5,Conquistadores: Pedro Bugim,Data da Conquista: 13/08/2023,"Descrição: Bonita via, com agarras incríveis em boa parte do trajeto. O crux fica no lance antes da parada dupla final, em agarras pequenas. Proteções em chapas PinGo inox 316L.",Croquis / Arquivos Anexos:
1738632307199,Madruga,Graduação: III sup E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Parque Santo Antonio, Guapimirim / RJ - BRASIL (Ver no Google)",Montanha: Elo Perdido,Número de Proteções: 5,Conquistadores: Pedro Bugim,Data da Conquista: 19/08/2023,"Descrição: Via mais à esquerda do setor, sendo também a mais fácil. Protegida com chapas PinGo em inox 304, conta com parada dupla no topo, para top-rope / rapel.",Croquis / Arquivos Anexos:
1738632309765,Antes do Expediente,Graduação: IV E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Parque Santo Antonio, Guapimirim / RJ - BRASIL (Ver no Google)",Montanha: Elo Perdido,Número de Proteções: 4,Conquistadores: Pedro Bugim,Data da Conquista: 19/08/2023,"Descrição: Via curta, porém com passadas interessantes na sua metade inferior, em móvel. Boas colocações em friends pequenos e médios e ótimas fendas para stoppers. Possui também duas chapas de progressão na metade superior, assim como parada dupla no topo, para top-rope / rapel.",Croquis / Arquivos Anexos:
1738632311355,Não Foi Só Isso,Graduação: III sup E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Fazenda Muriqui, Mangaratiba / RJ - BRASIL (Ver no Google)",Montanha: Pedra Cariocas Sem Destino,Número de Proteções: 5,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 02/09/2023,"Descrição: Via curta, porém interessante, tendo boa verticalidade e contando com ótimas agarras. O crux fica no último lance, para atingir a parada dupla. Proteções em chapas PinGo inox 304.",Croquis / Arquivos Anexos:
1738632312820,E o Vento Fumou,Graduação: III sup E1,Tamanho: 35 metros,Tipo de Proteção: Via,"Localidade: Fazenda Muriqui, Mangaratiba / RJ - BRASIL (Ver no Google)",Montanha: Pedra Cariocas Sem Destino,Número de Proteções: 8,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 02/09/2023,"Descrição: Via muito interessante que, apesar da baixa graduação, apresenta lances bonitos em agarras e abaulados, com alguns lances em aderência. Inicia sobre um enorme bloco na base, sendo a primeira proteção logo após este bloco. Possui proteções constantes e parada dupla no topo. Apesar da via ter 35 metros, é possível rapelar com uma única corda de 60m, tomando muito cuidado ao chegar no chão, pois fica bem ""justo"". Proteções em chapas PinGo inox 304.",Croquis / Arquivos Anexos:
1738632314561,Otimismo Ingênuo,Graduação: III E1,Tamanho: 38 metros,Tipo de Proteção: Via,"Localidade: Fazenda Muriqui, Mangaratiba / RJ - BRASIL (Ver no Google)",Montanha: Pedra Cariocas Sem Destino,Número de Proteções: 9,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 02/09/2023,"Descrição: Via da baixa graduação e muito boa para quem está começando a guiar. Lances em agarras, abaulados e aderência. Possui proteções constantes e parada dupla no topo. Apesar da via ter 38 metros, é possível rapelar com uma única corda de 60m, tomando muito cuidado ao chegar no chão, pois fica bem ""justo"". Proteções em chapas PinGo inox 304.",Croquis / Arquivos Anexos:
1738632316089,Biscoitão,Graduação: V sup E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Parque Santo Antonio, Guapimirim / RJ - BRASIL (Ver no Google)",Montanha: Elo Perdido,Número de Proteções: 6,Conquistadores: Pedro Bugim e Leonel Rilo,Data da Conquista: 09/09/2023,"Descrição: Via curta, porém muito interessante, concentrando os lances mais delicados nos lances iniciais, evoluindo para ótimas agarras, até a parada dupla no topo. Proteções em chapas PinGo inox 304",Croquis / Arquivos Anexos:
1738632317341,João Lucas Menudinho,Graduação: V sup E1,Tamanho: 45 metros,Tipo de Proteção: Via,"Localidade: Três Picos, Nova Friburgo / RJ - BRASIL (Ver no Google)",Montanha: Morro do Gato,Número de Proteções: 8,"Conquistadores: Pedro Bugim, Zozimar ""Menudo"" Moraes, Antonio Carlos ""Wally"" e Alexandre Portela",Data da Conquista: 16/09/2023,Clube: Centro Excursionista Brasileiro,"Descrição: Belíssima via, iniciada em uma canaleta, protegida em friends grandes. Na sequência, alguns lances de aderência protegidos por uma chapa e novos lances em móvel, com peças médias. Após a sua metade, a parede ganha verticalidade, sendo protegida unicamente por chapas, com lances tendendo à direita, sendo este o crux da via. Possui parada dupla aos 30m e uma nova chapa de progressão, para que haja continuidade pela via ""Homem da Roça"". Proteções em chapeletas PinGo em inox 304."
1738632318750,O Império Contra-Ataca,Graduação: VIIb E1,Tamanho: 40 metros,Tipo de Proteção: Via,"Localidade: Três Picos, Nova Friburgo / RJ - BRASIL (Ver no Google)",Montanha: Morro do Gato,Número de Proteções: 8,"Conquistadores: Pedro Bugim, Alexandre Portela e Antonio Carlos ""Wally""",Data da Conquista: 16/09/2023,"Descrição: Variante da ""João Lucas Menudinho"", saindo da segunda chapeleta desta via, seguindo reto para cima, com uma leve tendência à esquerda, em lances bastante delicados, porém muito bem protegidos e belíssimos. Junta com a via ""Homem da Roça"" em sua segunda enfiada. Proteções em chapas PinGo Inox 304.",Croquis / Arquivos Anexos:
1738632320027,Catchai,Graduação: IV sup E2,Tamanho: 25 metros,Tipo de Proteção: Via,"Localidade: Petorca, San Felipe de Aconcagua / Valparaíso - CHILE (Ver no Google)",Montanha: Petorca,Número de Proteções: 2,"Conquistadores: Pedro Bugim, Laura Petroni e Francisca Maulén",Data da Conquista: 02/10/2023,"Descrição: Bonita via, embora mais fácil que as demais vias do setor, sendo também uma das pouquíssimas opções em móvel do local. Proteções em friends médios e grandes, com algumas passadas em stoppers pequenos. Parada dupla no topo, para rapel / top-rope.",Croquis / Arquivos Anexos:
1738632321627,Saudades do Edu,Graduação: 4° VI D1 E1,Tamanho: 90 metros,Tipo de Proteção: Diedro,"Localidade: San Jose de Maipo, Santiago / Santiago - CHILE (Ver no Google)",Montanha: Quebrada de la Engorda,Número de Proteções: 7,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 04/10/2023,"Descrição: Belíssima via, que segue um enorme diedro até a sua metade, de onde a via continua por uma bonita e complexa fenda frontal até o topo. Protegida majoritariamente por friends diversos, possui apenas uma chepeta na primeira enfiada (em uma parte com muitas pedras soltas) e paradas duplas para as três enfiadas da via (rapel possível com uma única corda de 60m).",Croquis / Arquivos Anexos:
1738632323153,Tomtom,Graduação: V E1,Tamanho: 30 metros,Tipo de Proteção: Via,"Localidade: San Jose de Maipo, Santiago / Santiago - CHILE (Ver no Google)",Montanha: Quebrada de la Engorda,Número de Proteções: 3,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 04/10/2023,"Descrição: Variante da via ""Saudades do Edu"", iniciando poucos metros à direita do enorme diedro. Segue em lindas fendas e fissuras até uma travessia à esquerda, mais delicada, na qual existe uma chepeleta. Deste ponto em diante, a via volta a guinar para a esquerda, em lances de agarras, até chegar na P1 da via principal. É possível fazer top-rope com corda de 60m.",Croquis / Arquivos Anexos:
1738632326420,Quique,Graduação: VI sup E1,Tamanho: 30 metros,Tipo de Proteção: Via,"Localidade: San Jose de Maipo, Santiago / Santiago - CHILE (Ver no Google)",Montanha: Quebrada de la Engorda,Número de Proteções: 4,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 04/10/2023,"Descrição: Mais uma belíssima via do setor, completamente protegida em friends diversos, possuindo apenas as chapas da base (ao lado da P2 da via ""Saudades do Edu"") e a parada dupla no topo. Lances bem verticais em fendas perfeitas e sólidas.",Croquis / Arquivos Anexos:
1738632327644,Hoja en El Agua,Graduação: 4° VI sup D3 E2/E3,Tamanho: 345 metros,Tipo de Proteção: Paredão,"Localidade: San Jose de Maipo, Santiago / Santiago - CHILE (Ver no Google)",Montanha: Quebrada de la Engorda,Número de Proteções: 26,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 06/10/2023,"Descrição: Via simplesmente espetacular, sendo a primeira da parede. Inicia em uma grande rampa de neve, que ganha verticalidade ao se aproximar da rocha, demandando o uso de crampons e piolets, ao menos nos 30 metros final de rocha e gelo (recomendável o uso de ao menos uma estava de neve). Após este trecho, há uma parada em chapa simples, de onde a escalada em rocha se inicia. As duas enfiadas iniciais (na rocha) são as mais constantes, com lances intercalados de barrigas e platôs, mesclando muitas proteções sólidas em friends diversos e algumas poucas chapeletas intermediárias, nas partes sem possibiliade de proteção móvel. Após a P4, a via segue pela aresta à direita, ganhando alguns pequenos cumes, até a P7, onde termina. Nos trechos finais, tenha cuidado com pedras soltas, sobretudo no rapel, que pode ser um pouco complicado nos lances em diagonal, sobretudo nas partes em que há neve. Rapel com duas cordas de 60m.",Croquis / Arquivos Anexos:
1738632328878,Sopapilla,Graduação: IV sup E1,Tamanho: 30 metros,Tipo de Proteção: Via,"Localidade: San Jose de Maipo, Santiago / Santiago - CHILE (Ver no Google)",Montanha: Quebrada de la Engorda,Número de Proteções: 7,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 07/10/2023,"Descrição: Inicia em lances de agarras, passando para uma belíssima fenda diagonal para a direita e finalizando em uma fenda vertical até a parada dupla do topo. Mescla chapeletas e proteções em friends médios e pequenos.",Croquis / Arquivos Anexos:
